hour,value
0.08888888888888889,0.739242324365341
0.08916666666666667,0.7387032269081892
0.08944444444444444,0.7406459864887419
0.08972222222222222,0.7413050852480462
0.09,0.7435914321266912
0.09027777777777778,0.7433562457567975
0.09055555555555556,0.7393000444184021
0.09083333333333334,0.7390235240462849
0.09111111111111111,0.7369685886856445
0.0913888888888889,0.73664989475839
0.09166666666666666,0.7398785160060025
0.09194444444444444,0.7406693264663848
0.09222222222222222,0.7389692723768274
0.0925,0.7372573536302413
0.09277777777777778,0.7378445075682353
0.09305555555555556,0.736149558202142
0.09333333333333334,0.7358992558072928
0.09361111111111112,0.7374021559338233
0.09388888888888888,0.7398952543474224
0.09416666666666666,0.7407256880085062
0.09444444444444444,0.7364030706349455
0.09472222222222222,0.7377885387708291
0.095,0.7383762222394792
0.09527777777777778,0.7393787057648239
0.09555555555555556,0.7421300310766653
0.09583333333333334,0.7378309474695658
0.0961111111111111,0.7373285079786537
0.09638888888888889,0.7389919548143915
0.09666666666666666,0.7364856243273024
0.09694444444444444,0.7399253720771215
0.09722222222222222,0.7404674667660727
0.0975,0.7416691663821527
0.09777777777777778,0.7401192821813897
0.09805555555555555,0.7413930751254125
0.09833333333333333,0.7427280904360335
0.09861111111111111,0.7422578980197988
0.09888888888888889,0.741942969999321
0.09916666666666667,0.7417950655562268
0.09944444444444445,0.7397815508170061
0.09972222222222223,0.7395970174866098
0.1,0.7394709949428283
0.10027777777777777,0.7403027703120181
0.10055555555555555,0.7419414729159827
0.10083333333333333,0.7396112518178292
0.10111111111111111,0.7395740307272535
0.10138888888888889,0.7422825362377174
0.10166666666666667,0.740418641196333
0.10194444444444445,0.7389921807261135
0.10222222222222223,0.7397418764490402
0.1025,0.7413665801224214
0.10277777777777777,0.7411035972112904
0.10305555555555555,0.7431643179474919
0.10333333333333333,0.7438180852856419
0.10361111111111111,0.7442619243437881
0.10388888888888889,0.7440965343343252
0.10416666666666667,0.7469984835410616
0.10444444444444445,0.7447483020802222
0.10472222222222222,0.7401365264811043
0.105,0.7430350351187676
0.10527777777777778,0.7415805470990301
0.10555555555555556,0.7415326284685018
0.10583333333333333,0.7435474790615698
0.10611111111111111,0.7400339162022433
0.1063888888888889,0.738180267634651
0.10666666666666666,0.7363016445824664
0.10694444444444444,0.7363662660388746
0.10722222222222222,0.7385142960983381
0.1075,0.740172778947181
0.10777777777777778,0.7409250482218728
0.10805555555555556,0.7386002562259557
0.10833333333333334,0.7354634545743214
0.10861111111111112,0.7372869854459462
0.10888888888888888,0.7376832022049005
0.10916666666666666,0.73955040552654
0.10944444444444444,0.7412801301721856
0.10972222222222222,0.7415469725385561
0.11,0.7427993933069165
0.11027777777777778,0.7427876977793086
0.11055555555555556,0.7433009770171719
0.11083333333333334,0.7415789088122219
0.1111111111111111,0.7412749555623611
0.11138888888888888,0.7417116772511937
0.11166666666666666,0.7430861523223998
0.11194444444444444,0.7420016048996759
0.11222222222222222,0.7428046960420955
0.1125,0.7420443866163153
0.11277777777777778,0.7417750322941753
0.11305555555555556,0.7432032499872968
0.11333333333333333,0.7394302247072123
0.11361111111111111,0.7379813156546264
0.11388888888888889,0.7366637850461788
0.11416666666666667,0.7343098253966432
0.11444444444444445,0.7354793590594101
0.11472222222222223,0.738729463098912
0.115,0.7392628462321658
0.11527777777777778,0.7404658238333026
0.11555555555555555,0.742830351816466
0.11583333333333333,0.7449011974037621
0.11611111111111111,0.7439946416502016
0.11638888888888889,0.7457830361004442
0.11666666666666667,0.7449082028806568
0.11694444444444445,0.7427317364790463
0.11722222222222223,0.7416315503834553
0.1175,0.7393708757828931
0.11777777777777777,0.738803979992032
0.11805555555555555,0.7393171529212703
0.11833333333333333,0.7416567377167503
0.11861111111111111,0.7448605216438711
0.11888888888888889,0.741855111637791
0.11916666666666667,0.742771406100741
0.11944444444444445,0.7409946863913847
0.11972222222222222,0.7423307523006092
0.12,0.7422506286245628
0.12027777777777778,0.7393247796357871
0.12055555555555555,0.7419649626661078
0.12083333333333333,0.741225577185542
0.12111111111111111,0.7408399461202239
0.1213888888888889,0.7396731558676949
0.12166666666666667,0.7395720412593332
0.12194444444444444,0.7413469613282683
0.12222222222222222,0.7415547752236454
0.1225,0.7425895069619106
0.12277777777777778,0.7433816028443354
0.12305555555555556,0.7455725395997909
0.12333333333333334,0.7442980544273659
0.12361111111111112,0.7414950639195617
0.1238888888888889,0.7438565846022089
0.12416666666666666,0.743150230130066
0.12444444444444444,0.745118281597555
0.12472222222222222,0.7452678980453312
0.125,0.744511915099602
0.12527777777777777,0.7448075656067764
0.12555555555555556,0.7477416948791956
0.12583333333333332,0.7500204812985188
0.12611111111111112,0.7482241284931495
0.12638888888888888,0.7471319786869115
0.12666666666666668,0.7479315504113709
0.12694444444444444,0.7452449981299295
0.1272222222222222,0.7453737287448189
0.1275,0.7448668132966245
0.12777777777777777,0.7450992468089226
0.12805555555555556,0.7433286755530334
0.12833333333333333,0.7408188761781154
0.12861111111111112,0.7382539813209728
0.1288888888888889,0.7380896479500718
0.12916666666666668,0.7391024756786583
0.12944444444444445,0.7401032970296006
0.1297222222222222,0.7445957830545311
0.13,0.7463429171800908
0.13027777777777777,0.7440718472766715
0.13055555555555556,0.7447135454723057
0.13083333333333333,0.7438947050762961
0.13111111111111112,0.7435408494540273
0.1313888888888889,0.7441006033943124
0.13166666666666665,0.7452391258590924
0.13194444444444445,0.7444228774940761
0.1322222222222222,0.7462410966434518
0.1325,0.7437863553766592
0.13277777777777777,0.7440256829066784
0.13305555555555557,0.7485968382887424
0.13333333333333333,0.7477830215505442
0.1336111111111111,0.7492758369975498
0.1338888888888889,0.7480579421037639
0.13416666666666666,0.7480460097735018
0.13444444444444445,0.7469682935124479
0.13472222222222222,0.7460325972953405
0.135,0.7443565240717931
0.13527777777777777,0.7452451496611898
0.13555555555555557,0.7437057620534528
0.13583333333333333,0.7452110014964346
0.1361111111111111,0.7469873492986685
0.1363888888888889,0.7470237851557092
0.13666666666666666,0.7459541084869199
0.13694444444444445,0.746471276085778
0.13722222222222222,0.7455518963619804
0.1375,0.7470285566411918
0.13777777777777778,0.7433835034608587
0.13805555555555554,0.7433786128082056
0.13833333333333334,0.7405808826931385
0.1386111111111111,0.7394740324560205
0.1388888888888889,0.7435563719297001
0.13916666666666666,0.7456308591126366
0.13944444444444445,0.7443573975204453
0.13972222222222222,0.7421500023957094
0.14,0.7381379425709675
0.14027777777777778,0.7394443994045228
0.14055555555555554,0.745393992167947
0.14083333333333334,0.746204474576096
0.1411111111111111,0.7450974479069439
0.1413888888888889,0.7460705521589697
0.14166666666666666,0.7433288241423788
0.14194444444444446,0.7435627076392816
0.14222222222222222,0.7444102327327526
0.1425,0.7447001720344291
0.14277777777777778,0.7464007106128879
0.14305555555555555,0.7468460664141354
0.14333333333333334,0.7477176733588891
0.1436111111111111,0.7460394109699339
0.1438888888888889,0.747564429228827
0.14416666666666667,0.7498824042408763
0.14444444444444443,0.7471107438350664
0.14472222222222222,0.7453215469236899
0.145,0.7478491111706712
0.14527777777777778,0.7470411245592204
0.14555555555555555,0.7491905375957053
0.14583333333333334,0.7475767472014601
0.1461111111111111,0.7496746874038736
0.1463888888888889,0.7489110023713427
0.14666666666666667,0.7486024402854132
0.14694444444444443,0.7506121314795786
0.14722222222222223,0.7487647001945343
0.1475,0.7465006776082374
0.14777777777777779,0.7457619251454923
0.14805555555555555,0.7467829959489163
0.14833333333333334,0.7440882504063426
0.1486111111111111,0.7459475733225138
0.14888888888888888,0.7452665362086285
0.14916666666666667,0.7476597348994813
0.14944444444444444,0.7433423225523124
0.14972222222222223,0.743056335801598
0.15,0.7413419676307728
0.1502777777777778,0.74161116898178
0.15055555555555555,0.7436310144921968
0.15083333333333335,0.7443324728505313
0.1511111111111111,0.7447089546020104
0.15138888888888888,0.7451432926162119
0.15166666666666667,0.7460730322322964
0.15194444444444444,0.7446807773010282
0.15222222222222223,0.7466249139926894
0.1525,0.7479220521807776
0.1527777777777778,0.748370600636323
0.15305555555555556,0.7489863980892157
0.15333333333333332,0.7489876866981372
0.15361111111111111,0.7519467329398446
0.15388888888888888,0.7504321123319956
0.15416666666666667,0.7490101147742928
0.15444444444444444,0.7472691090047223
0.15472222222222223,0.7455890621136653
0.155,0.7440644453728535
0.15527777777777776,0.7436111898349423
0.15555555555555556,0.7446917245139478
0.15583333333333332,0.7461456350449903
0.15611111111111112,0.746694528138316
0.15638888888888888,0.7457055828030277
0.15666666666666668,0.7478478111917756
0.15694444444444444,0.7490859551075487
0.15722222222222224,0.7484398372955943
0.1575,0.7471625530578568
0.15777777777777777,0.7483158169039336
0.15805555555555556,0.7485232135289737
0.15833333333333333,0.7459062796647331
0.15861111111111112,0.7464248519698341
0.15888888888888889,0.7473583040631461
0.15916666666666668,0.746053658813011
0.15944444444444444,0.7469982434053113
0.1597222222222222,0.7448828104139186
0.16,0.7481438307328765
0.16027777777777777,0.7502880460053347
0.16055555555555556,0.7492567632565029
0.16083333333333333,0.7495899933857034
0.16111111111111112,0.7451334351125142
0.1613888888888889,0.7441497036417393
0.16166666666666665,0.7449341939004048
0.16194444444444445,0.7441750725542672
0.1622222222222222,0.7466828981961479
0.1625,0.7506239322017668
0.16277777777777777,0.748013914310939
0.16305555555555556,0.7467727985403048
0.16333333333333333,0.7477336356272566
0.16361111111111112,0.7507490085460811
0.1638888888888889,0.7480680307262861
0.16416666666666666,0.748696411805539
0.16444444444444445,0.7518122861490347
0.16472222222222221,0.7481175845411486
0.165,0.7461706299225079
0.16527777777777777,0.7462721752493936
0.16555555555555557,0.7461898846642211
0.16583333333333333,0.7484030470401454
0.1661111111111111,0.7489955213834274
0.1663888888888889,0.7460030835396876
0.16666666666666666,0.7478015597992053
0.16694444444444445,0.7472189429535837
0.16722222222222222,0.7499612238213105
0.1675,0.7486678651274018
0.16777777777777778,0.7477582030091093
0.16805555555555557,0.7491287089015026
0.16833333333333333,0.750474991115039
0.1686111111111111,0.7508947398716288
0.1688888888888889,0.7475829286899988
0.16916666666666666,0.7490446946454946
0.16944444444444445,0.7474137856350649
0.16972222222222222,0.7484350672180843
0.17,0.7463489115718476
0.17027777777777778,0.7480693160391684
0.17055555555555554,0.7471608628834149
0.17083333333333334,0.7457290273730174
0.1711111111111111,0.7481216930549036
0.1713888888888889,0.7490071784279818
0.17166666666666666,0.7481876944962074
0.17194444444444446,0.751125446407515
0.17222222222222222,0.7499861679639039
0.1725,0.7500009480230727
0.17277777777777778,0.7504236238439139
0.17305555555555555,0.7492242962441649
0.17333333333333334,0.7502446154622666
0.1736111111111111,0.749266997315489
0.1738888888888889,0.7488000729149873
0.17416666666666666,0.7514915629784642
0.17444444444444446,0.7493130616854813
0.17472222222222222,0.7454731671569921
0.175,0.7496163649150961
0.17527777777777778,0.7541180964611329
0.17555555555555555,0.7522721840822609
0.17583333333333334,0.7483949515475155
0.1761111111111111,0.748448471497247
0.1763888888888889,0.7485379678666649
0.17666666666666667,0.7487747496593209
0.17694444444444443,0.7473861298175578
0.17722222222222223,0.7492945468986721
0.1775,0.7505480222013522
0.17777777777777778,0.7480142942459106
0.17805555555555555,0.7499697349000068
0.17833333333333334,0.7536435975564446
0.1786111111111111,0.7530383621263392
0.17888888888888888,0.751762344779899
0.17916666666666667,0.7512110870826159
0.17944444444444443,0.7521196434826127
0.17972222222222223,0.7487901628662544
0.18,0.7496825329176071
0.1802777777777778,0.7493775865621266
0.18055555555555555,0.752968894523189
0.18083333333333335,0.7520663919075172
0.1811111111111111,0.7545677977268879
0.18138888888888888,0.7516317345555075
0.18166666666666667,0.7524535952172192
0.18194444444444444,0.7525857343231834
0.18222222222222223,0.7506746680202399
0.1825,0.7511214953341311
0.1827777777777778,0.7531996570654643
0.18305555555555555,0.7520611708782737
0.18333333333333332,0.748956025133922
0.1836111111111111,0.7496313725203905
0.18388888888888888,0.748615116613573
0.18416666666666667,0.7488639131798892
0.18444444444444444,0.7494908812127874
0.18472222222222223,0.7471878007825562
0.185,0.7457390126534797
0.1852777777777778,0.7482913310530006
0.18555555555555556,0.7483856657419802
0.18583333333333332,0.7450012872070586
0.18611111111111112,0.7483205925524596
0.18638888888888888,0.7497862777716325
0.18666666666666668,0.7491513856128247
0.18694444444444444,0.747695761835414
0.18722222222222223,0.7503363542626401
0.1875,0.7513710287263683
0.18777777777777777,0.7555524646224414
0.18805555555555556,0.7551639781264123
0.18833333333333332,0.7548477716629055
0.18861111111111112,0.7536971217692788
0.18888888888888888,0.7545698364392743
0.18916666666666668,0.7548666100504764
0.18944444444444444,0.7561472924342202
0.1897222222222222,0.7540492376098443
0.19,0.7527370070175604
0.19027777777777777,0.7517551598595578
0.19055555555555556,0.7532311314656319
0.19083333333333333,0.7554744205329053
0.19111111111111112,0.7537380141110634
0.1913888888888889,0.7525910406850592
0.19166666666666668,0.7530512769102841
0.19194444444444445,0.75243527824928
0.1922222222222222,0.754045135847057
0.1925,0.749752300048888
0.19277777777777777,0.7491735671330824
0.19305555555555556,0.7488542755067009
0.19333333333333333,0.7460347130155183
0.19361111111111112,0.7463714023072932
0.1938888888888889,0.7467000064713997
0.19416666666666665,0.748151088081053
0.19444444444444445,0.7514049336058315
0.1947222222222222,0.7513915066593162
0.195,0.7500609898745678
0.19527777777777777,0.7507910503168891
0.19555555555555557,0.7531877080982007
0.19583333333333333,0.7514434946519
0.1961111111111111,0.7503440939450555
0.1963888888888889,0.7520753986566444
0.19666666666666666,0.7519757853960594
0.19694444444444445,0.7533897613748827
0.19722222222222222,0.753269639042016
0.1975,0.7544087142995114
0.19777777777777777,0.7522729967375458
0.19805555555555557,0.7525226727582889
0.19833333333333333,0.7523715116243719
0.1986111111111111,0.7505725823799639
0.1988888888888889,0.7487348683430729
0.19916666666666666,0.75127160204089
0.19944444444444445,0.7513007978612701
0.19972222222222222,0.7501940226275139
0.2,0.7509997075712623
0.20027777777777778,0.7536493854674168
0.20055555555555554,0.7497369979036258
0.20083333333333334,0.7483380525428881
0.2011111111111111,0.7483419760611325
0.2013888888888889,0.7523963857769924
0.20166666666666666,0.7532474292342433
0.20194444444444445,0.7546754446838577
0.20222222222222222,0.7524525446045146
0.2025,0.7509421359277673
0.20277777777777778,0.7525521666845674
0.20305555555555554,0.7530295755697588
0.20333333333333334,0.7542057530526264
0.2036111111111111,0.7537915139606917
0.2038888888888889,0.7543017511810282
0.20416666666666666,0.7544661214472422
0.20444444444444446,0.755642127828868
0.20472222222222222,0.756525536268989
0.205,0.7530409981077726
0.20527777777777778,0.749549019562313
0.20555555555555555,0.752622345907734
0.20583333333333334,0.7550995399488369
0.2061111111111111,0.7531010530796408
0.2063888888888889,0.7502902719659145
0.20666666666666667,0.7516536322498932
0.20694444444444443,0.754028510585383
0.20722222222222222,0.7571706940431069
0.2075,0.7572090381696981
0.20777777777777778,0.7557413062454752
0.20805555555555555,0.7538407060034307
0.20833333333333334,0.7540541582195597
0.2086111111111111,0.7536875145353902
0.2088888888888889,0.7522281782403779
0.20916666666666667,0.756410421806958
0.20944444444444443,0.7589018072947706
0.20972222222222223,0.7595561119241122
0.21,0.7565382712649579
0.21027777777777779,0.7574464693578092
0.21055555555555555,0.7577277017391886
0.21083333333333334,0.7576010945133375
0.2111111111111111,0.7588911166190091
0.21138888888888888,0.7587634802521507
0.21166666666666667,0.7588620788685133
0.21194444444444444,0.7587669012792502
0.21222222222222223,0.7582089309418517
0.2125,0.7542280554220272
0.2127777777777778,0.7546169644955637
0.21305555555555555,0.7538152784250808
0.21333333333333332,0.7520380711250672
0.2136111111111111,0.7558245909376311
0.21388888888888888,0.7585656753961639
0.21416666666666667,0.7598682163150916
0.21444444444444444,0.758919250091878
0.21472222222222223,0.7601222412093628
0.215,0.7587059975134304
0.2152777777777778,0.7580484774552647
0.21555555555555556,0.7554015746676923
0.21583333333333332,0.756085610885131
0.21611111111111111,0.7560044213834458
0.21638888888888888,0.753647767827589
0.21666666666666667,0.7541298524771248
0.21694444444444444,0.7544294724534251
0.21722222222222223,0.7578317347751827
0.2175,0.7586926616868521
0.21777777777777776,0.7578095341460563
0.21805555555555556,0.757604151853103
0.21833333333333332,0.757124139574316
0.21861111111111112,0.7563797589499223
0.21888888888888888,0.7543784220933508
0.21916666666666668,0.7545666692562166
0.21944444444444444,0.7537003377723741
0.21972222222222224,0.7522497538736781
0.22,0.7542306447105853
0.22027777777777777,0.7554244319892413
0.22055555555555556,0.7525789086414773
0.22083333333333333,0.7534180467740418
0.22111111111111112,0.7559115907981386
0.22138888888888889,0.7577752223414566
0.22166666666666668,0.7590336512872459
0.22194444444444444,0.7582521909562078
0.2222222222222222,0.7562173312930838
0.2225,0.7543988814475593
0.22277777777777777,0.755557408296272
